ligID,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,maxring,newmw,newsmiles,aa,dipep,linear_peptide,macrocycle,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,is_pos,activity_count,is_pos_avg,datapt_descs,target_ID,ligand
1,489.193356712,489.59400000000034,9,1,8,1,7,34,65,10,1,0.4583333333333333,4,2,2,1,2,0,1,2,0,0,2,0,200.07926360554052,99.62,1.4744000000000004,126.15860000000004,20.493633815536658,12.666057287956232,8.277179057508771,8.277179057508771,5.462899736488461,19.67713723460893,11.225993959155591,6.379892959492783,6.379892959492783,4.351114405993222,-2.6599999999999997,24.46411803035797,9.908868542006822,5.045565546229498,7.129756751733998,6,489.59400000000034,CN(C(=O)Cc1cc2c(cc1S(=O)(=O)N(C)C)OCO2)[C@H](CN1CC[C@H](O)C1)c1ccccc1,FALSE,FALSE,FALSE,FALSE,CHEMBL257139,NA,None,489.59,0,1.47,2m,CN(C(=O)Cc1cc2c(cc1S(=O)(=O)N(C)C)OCO2)[C@H](CN1CC[C@H](O)C1)c1ccccc1,Ki,'=',0.54,nM,9.27,NA,NA,UO_0000065,18.93,0.37,7.80,9.30,0,CHEMBL927004,Displacement of [3H]diprenorphine from human kappa opioid receptor expressed in CHO-K1 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL1145560,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3307512,NA,1,2,1,"Ki0.54'='nM, EC500.11'='nM",KOR,CHEMBL257139 NA
3,463.272258664,463.61800000000034,5,1,2,1,5,34,71,5,0,0.7241379310344828,9,1,8,4,3,0,2,3,3,4,7,0,201.98935375465012,51.16,4.555400000000004,127.91480000000008,20.894828465400888,13.406330686930874,11.574205358984074,11.574205358984074,9.404194926785108,20.894828465400888,13.406330686930874,11.574205358984074,11.574205358984074,9.404194926785108,-1.5599999999999998,20.614466877049484,5.871284687053487,2.0144874269439152,3.5598059913821167,6,463.61800000000034,CC(C)(C)[C@@]1(C)OCO[C@]23C=C[C@@]4(C[C@@H]21)[C@H]1Cc2ccc(O)c5c2[C@@]4(CCN1CC1CC1)[C@H]3O5,FALSE,FALSE,FALSE,FALSE,CHEMBL4109805,NA,None,463.62,0,4.56,BDBM222963,CC(C)(C)[C@@]1(C)OCO[C@]23C=C[C@@]4(C[C@@H]21)[C@H]1Cc2ccc(O)c5c2[C@@]4(CCN1CC1CC1)[C@H]3O5,Ki,'=',0.44,nM,9.36,NA,389744,UO_0000065,20.18,0.38,4.80,18.29,0,CHEMBL3888319,"κ-Opioid Receptor Binding Assay: Radioligand dose displacement assays used 0.4 nM [3H]-U69,593 (GE Healthcare, Piscataway, N.J.; 40 Ci/mmole) with 15 μg membrane protein (recombinant κ opioid receptor expressed in HEK 293 cells; in-house prep) in a final volume of 200 μl binding buffer (5% DMSO, 50 mM Trizma base, pH 7.4). Non-specific binding was determined in the presence of 10 μM unlabeled naloxone or U69,593. All reactions were performed in 96-well polypropylene plates for 1 hour at a temperature of about 25 °C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.) presoaked in 0.5% polyethylenimine (Sigma). Harvesting was performed using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by five filtration washes with 200 μl ice-cold binding buffer. Filter plates were subsequently dried at 50 °C. for 1-2 hours. Fifty μl/well scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added and plates were counted in a Packard Top-Count for 1 min/well.",B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL3886656,37,BindingDB Database,NA,2016,CHEMBL3308860,NA,1,2,1,"Ki0.44'='nM, EC507.76'='nM",KOR,CHEMBL4109805 NA
6,347.16337691200005,347.418,5,3,8,2,4,26,47,5,1,0.14285714285714285,3,3,0,0,1,1,0,0,0,0,0,0,152.38982818032937,77.24000000000001,3.305100000000002,101.12360000000002,14.390584019452469,8.478476364847493,3.9290345093991967,3.9290345093991967,2.4926443838242633,14.390584019452469,8.478476364847493,3.9290345093991967,3.9290345093991967,2.4926443838242633,-3.179999999999999,17.636872619037568,8.780900240300259,5.158049600903715,5.956446885332771,6,347.418,NC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,FALSE,FALSE,FALSE,FALSE,CHEMBL238361,NA,None,347.42,0,3.31,9,NC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,Ki,'=',1.15,nM,8.94,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL899316,Antagonist activity at human kappa opioid receptor expressed in CHO cells by [35S]GTP-gamma-S binding assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL1149707,1,Scientific Literature,Bioorg Med Chem Lett,2007,CHEMBL3308072,NA,1,3,1,"Ki1.15'='nM, Ki8.38'='nM, Ki8.38'='nM",KOR,CHEMBL238361 NA
10,501.287908728,501.6670000000004,5,2,5,2,5,37,76,5,0,0.625,9,2,7,5,2,0,1,2,2,4,7,0,219.32774432592697,62.16,4.832820000000005,140.87059999999988,22.295601090002783,14.38048480857637,12.028755649711592,12.028755649711592,10.38606482924771,22.295601090002783,14.38048480857637,12.028755649711592,12.028755649711592,10.38606482924771,-2.08,22.86353475904668,7.106833473356256,2.528156739130206,4.391549571482087,6,501.6670000000004,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)c1ccccc1C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,FALSE,FALSE,FALSE,FALSE,CHEMBL3262363,NA,None,501.67,1,4.83,BDBM50015011,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)c1ccccc1C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,Ki,'=',0.16,nM,9.8,NA,365103,UO_0000065,19.53,0.36,4.97,15.76,1,CHEMBL3887967,"Ligand Binding Assays: As Alt et al., 2002. Membranes (20 ug) are incubated in 50 mM Tris-HCl, pH 7.4 with [3H]diprenorphine or [3H]nociceptin in the absence or presence of varying concentrations of test compounds for 60 min in a shaking water bath at 25° C. Nonspecific binding is measured using 10 uM naloxone (MOR, DOR, KOR) or N/OFQ (NOP). Samples are filtered through GF/C glass-fiber filtermats mounted on a Brandel cell harvester and rinsed four times with 4° C. 50 mM Tris-HCl, pH 7.4 buffer. Filtermats are dried and 0.1 ml EcoLume scintillation cocktail added to each sample area to soak the filter. Each filtermat in a heat-sealed bag, is counted in a Wallac 1450 MicroBeta Liquid Scintillation and Luminescence Counter.",B,BAO_0000219,cell-based format,Homo sapiens,None,None,Brandel,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL3886520,37,BindingDB Database,NA,2016,None,NA,1,3,1,"Ki0.16'='nM, Ki0.16'='nM, Ki0.16'='nM",KOR,CHEMBL3262363 NA
11,501.2879087280001,501.6670000000004,5,0,8,0,5,37,76,5,0,0.625,9,2,7,5,2,0,1,2,2,4,6,0,219.96636728054867,40.16,5.136500000000005,141.10599999999988,22.20923431149331,14.429453797757487,11.438504599559272,11.438504599559272,9.787753584553345,22.20923431149331,14.429453797757487,11.438504599559272,11.438504599559272,9.787753584553345,-2.0799999999999996,22.86353475904668,7.96856541541979,2.8604092217921098,4.924042496086152,6,501.6670000000004,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,FALSE,FALSE,FALSE,FALSE,CHEMBL3916122,NA,None,501.67,2,5.14,BDBM4203,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,EC50,'=',4.27,nM,8.37,NA,354897,UO_0000065,NA,NA,NA,NA,0,CHEMBL3887794,"Functional Assay: Functional [35S]GTPgammaS binding assays were conducted as follows. kippa opioid receptor membrane solution was prepared by sequentially adding final concentrations of 0.026 ug/ul kippa membrane protein (in-house), 10 ug/mL saponin, 3 uM GDP and 0.20 nM [35S]GTPgammaS to binding buffer (100 mM NaCl, 10 mM MgCl2, 20 mM HEPES, pH 7.4) on ice. The prepared membrane solution (190 ul/well) was transferred to 96-shallow well polypropylene plates containing 10 ul of 20x concentrated stock solutions of agonist prepared in DMSO. Plates were incubated for 30 min at a temperature of about 25° C. with shaking. Reactions were terminated by rapid filtration onto 96-well Unifilter GF/B filter plates (Perkin Elmer, Shelton, Conn.) using a 96-well tissue harvester (Packard) and followed by three filtration washes with 2001 ice-cold binding buffer (10 mM NaH2PO4, 10 mM Na2HPO4, pH 7.4). Filter plates were subsequently dried at 50° C. for 2-3 hours.",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL3886452,37,BindingDB Database,NA,2015,None,NA,1,2,1,"EC504.27'='nM, Ki0.09'='nM",KOR,CHEMBL3916122 NA
12,583.3522403,583.7770000000003,8,5,9,5,5,43,88,8,0,0.5714285714285714,8,3,5,2,3,1,1,2,1,2,4,0,253.4708441701716,105.14,5.530300000000006,170.25569999999962,25.508292981405813,16.647245541889955,11.02812247713734,11.02812247713734,8.708292177521365,25.508292981405813,16.647245541889955,11.02812247713734,11.02812247713734,8.708292177521365,-3.2299999999999995,27.32828971942408,10.16319372065436,4.049743756860963,6.459132615643579,6,583.7770000000003,CCCC/N=C(\NCCCC)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,FALSE,FALSE,FALSE,FALSE,CHEMBL610034,NA,None,583.78,2,5.53,15b,CCCC/N=C(\NCCCC)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,Ki,'=',6.96,nM,8.16,NA,NA,UO_0000065,13.97,0.26,2.63,7.76,0,CHEMBL751037,Binding affinity against cloned human Opioid receptor kappa 1 transfected into chinese hamster ovary cells using [3H]U-69593 as radioligand,B,BAO_0000219,cell-based format,None,None,None,ovary,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL1145928,1,Scientific Literature,J Med Chem,2003,None,NA,1,1,1,Ki6.96'='nM,KOR,CHEMBL610034 NA
13,298.20451345199996,298.43,3,2,3,1,2,22,48,3,1,0.631578947368421,4,1,3,2,1,0,1,1,0,2,3,3,132.41940361332504,46.330000000000005,2.7197000000000013,87.88190000000004,13.63955445741049,8.66094625347994,6.597878599088593,6.597878599088593,4.719469659258764,13.63955445741049,8.66094625347994,6.597878599088593,6.597878599088593,4.719469659258764,-1.35,14.255513813586973,4.821589868943879,2.0959045696779155,3.1242836809172942,6,298.43,CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CC1CC1,FALSE,FALSE,FALSE,FALSE,CHEMBL297428,NA,None,298.43,0,2.72,(+/-)-8; 8-CAC,CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CC1CC1,EC50,'=',8.8,nM,8.06,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL4197652,Agonist activity at human KOR expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding after 60 mins by scintillation counting method,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL4196036,1,Scientific Literature,Eur J Med Chem,2018,None,NA,1,4,1,"EC508.8'='nM, Ki0.06'='nM, Ki0.06'='nM, EC502.4'='nM",KOR,CHEMBL297428 NA
15,382.200490692,382.46400000000017,7,2,7,2,5,28,54,7,2,0.380952380952381,3,2,1,1,2,1,1,1,0,0,2,0,164.53854277324265,85.77000000000001,1.6764999999999992,106.50050000000005,15.991737829946183,9.43577486630516,4.980960272218562,4.980960272218562,3.4270320275202915,15.991737829946183,9.43577486630516,4.980960272218562,4.980960272218562,3.4270320275202915,-2.769999999999999,19.976932220988793,9.43334594233824,5.371311611959669,6.730332589543951,6,382.46400000000017,CN(C(=O)CC(=O)Nc1cccnc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,FALSE,FALSE,FALSE,FALSE,CHEMBL425836,NA,None,382.46,0,1.68,11,CN(C(=O)CC(=O)Nc1cccnc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,Ki,'=',1.3,nM,8.89,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL887536,Agonist activity at human kappa opioid receptor by [35S]GTP-gamma-S binding assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL1144622,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,NA,1,1,1,Ki1.3'='nM,KOR,CHEMBL425836 NA
16,396.216140756,396.4910000000002,7,3,7,3,4,29,57,7,3,0.3636363636363637,3,2,1,1,1,0,1,1,0,0,2,0,170.8687569759042,84.91000000000001,2.074399999999999,112.48020000000002,16.62187450363585,9.836043753477506,5.108552896436594,5.108552896436594,3.498083875905728,16.62187450363585,9.836043753477506,5.108552896436594,5.108552896436594,3.498083875905728,-2.899999999999999,20.82453489697446,10.042870330185105,6.03748225080125,7.211658746783763,6,396.4910000000002,CN(C(=O)NCC(=O)Nc1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,FALSE,FALSE,FALSE,FALSE,CHEMBL230502,NA,None,396.49,0,2.07,8,CN(C(=O)NCC(=O)Nc1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,Ki,'=',6.5,nM,8.19,NA,NA,UO_0000065,NA,NA,NA,NA,0,CHEMBL887536,Agonist activity at human kappa opioid receptor by [35S]GTP-gamma-S binding assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL1144622,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,NA,1,1,1,Ki6.5'='nM,KOR,CHEMBL230502 NA
18,462.2253680479999,462.5390000000002,8,0,7,0,8,33,67,8,0,0.72,4,1,3,3,2,1,1,1,0,0,7,0,193.81077054347367,101.27,3.8377000000000026,115.6990000000001,19.834535945533744,11.79367000009485,8.204189584755806,8.204189584755806,6.640745820723528,19.834535945533744,11.79367000009485,8.204189584755806,8.204189584755806,6.640745820723528,-2.19,23.951091442942666,9.21767322705738,4.011538461779383,6.690101040982294,6,462.5390000000002,CCCOCO[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,FALSE,FALSE,FALSE,FALSE,CHEMBL258285,SALVINORIN B PROPOXYMETHYL ETHER,None,462.54,0,3.84,7,CCCOCO[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,Ki,'=',2.2,nM,8.66,NA,NA,UO_0000065,18.72,0.36,4.82,8.55,0,CHEMBL946804,Displacement of [3H]diprenorphine from human kappa opioid receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,NA,NA,NA,CHEMBL237,Homo sapiens,SINGLE PROTEIN,CHEMBL1143255,1,Scientific Literature,Bioorg Med Chem,2008,CHEMBL3308072,NA,1,2,1,"Ki2.2'='nM, EC505.2'='nM",KOR,CHEMBL258285 SALVINORIN B PROPOXYMETHYL ETHER
