ligID,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,maxring,newmw,newsmiles,aa,dipep,linear_peptide,macrocycle,target_id,target_comment,ligand,SMILES,Type,Action,assay_summary
98,392.209992756,392.49900000000014,5,2,4,2,4,29,57,5,1,0.375,4,2,2,1,2,0,1,2,1,0,0,0,171.54553429463564,61.80000000000001,3.8205000000000022,114.34200000000004,17.072366612563936,10.413203098067456,5.933253979272252,5.933253979272252,4.272417200755152,17.072366612563936,10.413203098067456,5.933253979272252,5.933253979272252,4.272417200755152,-2.7899999999999996,19.52313684177463,7.91396074862671,3.6247525795013225,5.327770298478361,6,392.49900000000014,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,9003 ADL5747,CCN(C(=O)c1ccc(c(c1)O)C1=CC2(CCNCC2)Oc2c1cccc2)CC,Agonist,Agonist,pKi = 7.6
99,392.209992756,392.49900000000014,5,2,4,2,4,29,57,5,1,0.375,4,2,2,1,2,0,1,2,1,0,0,0,171.54553429463564,61.80000000000001,3.8205000000000022,114.34200000000004,17.072366612563936,10.413203098067456,5.937594661112296,5.937594661112296,4.268753007937752,17.072366612563936,10.413203098067456,5.937594661112296,5.937594661112296,4.268753007937752,-2.7899999999999996,19.52313684177463,7.91396074862671,3.6247525795013225,5.327770298478361,6,392.49900000000014,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,9004 ADL5859,CCN(C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1c(O)ccc2)CC,Agonist,Agonist,pKi = 7.43
100,348.22016351599996,348.49,3,1,5,1,2,26,54,3,1,0.34782608695652173,3,2,1,1,1,0,1,1,0,0,0,0,156.27864435206538,32.34,4.353900000000004,108.26120000000004,15.794254995789744,9.620664407330656,5.094304953247972,5.094304953247972,3.631153693578468,15.794254995789744,9.620664407330656,5.094304953247972,5.094304953247972,3.631153693578468,-2.3899999999999992,18.402547815343876,8.814687039409955,4.0496210705364835,6.238949989232064,6,348.49,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2)cc1,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,9005 AR-M1000390,CCN(C(=O)c1ccc(cc1)C(=C1CCNCC1)c1ccccc1)CC,Agonist,Agonist,pIC50 = 5.13
101,414.23072819999993,414.5490000000002,4,1,7,1,3,31,61,4,1,0.2962962962962963,4,3,1,1,1,0,1,1,0,0,2,0,184.29966260031176,43.78,4.084800000000003,123.74380000000004,17.9706210471232,10.951521833366426,6.190879820109489,6.190879820109489,4.475095094808922,17.9706210471232,10.951521833366426,6.190879820109489,6.190879820109489,4.475095094808922,-2.949999999999999,21.28845752915276,9.90458795852269,5.0370734264100046,6.80172258383123,6,414.5490000000002,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,9279 asimadoline,O[C@H]1CCN(C1)C[C@@H](N(C(=O)C(c1ccccc1)c1ccccc1)C)c1ccccc1,Agonist,Agonist,pKi = 9
102,553.326419476,553.7040000000002,10,8,13,6,6,40,83,10,4,0.4666666666666667,2,2,0,0,0,0,0,0,0,0,4,0,235.82714548192055,176.64,1.373240000000003,154.06869999999975,24.154674357572897,13.497893035211202,6.877979061804085,6.877979061804085,4.512455431915195,24.154674357572897,13.497893035211202,6.877979061804085,6.877979061804085,4.512455431915195,-3.919999999999999,32.29284048367971,14.460953462632508,9.082085408220996,11.674631585267685,6,553.7040000000002,Cc1cc(O)cc(C)c1C[C@@H](N)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](Cc1ccccc1)C(N)=O)C(C)C)C(C)C,TRUE,FALSE,TRUE,FALSE,KOR,gtp 318 &kappa; receptor,10518 bilorphin,Oc1cc(C)c(c(c1)C)C[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N)Cc1ccccc1)C(C)C)C(C)C)N,Agonist,Agonist,pKi = 6.11
103,481.3192088560001,481.6770000000003,5,2,6,2,5,35,78,5,0,0.8,8,1,7,5,2,0,1,2,2,4,7,0,209.73041857744937,62.16,4.803900000000005,134.8166,22.193306794430825,14.113794711166564,12.592458110015558,12.592458110015558,9.887121193103514,22.193306794430825,14.113794711166564,12.592458110015558,12.592458110015558,9.887121193103514,-1.2999999999999998,22.863588373760383,6.763955175799544,2.4264797512693597,4.418522483372767,6,481.6770000000003,CCC(C)(C)[C@@](C)(O)[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,9294 BU08028,CO[C@]12CC[C@]3(C[C@@H]1[C@@](C(CC)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,Agonist,Agonist,pKi = 8.25
104,435.288577424,435.6120000000002,5,1,8,1,4,32,69,5,1,0.4444444444444444,3,2,1,1,1,0,1,1,0,0,3,0,192.5024517186465,47.02,4.5442000000000045,131.04330000000002,19.86794658985849,11.679065181946823,6.568504917469932,6.568504917469932,4.776573261150539,19.86794658985849,11.679065181946823,6.568504917469932,6.568504917469932,4.776573261150539,-2.629999999999999,24.021138137680097,10.795184597994748,5.222190438790729,8.103519389068389,6,435.6120000000002,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,9002 BW373U86,C=CCN1C[C@H](C)N(C[C@H]1C)[C@@H](c1cccc(c1)O)c1ccc(cc1)C(=O)N(CC)CC,Agonist,Agonist,pKi = 6.89
105,435.288577424,435.6120000000002,5,1,8,1,4,32,69,5,1,0.4444444444444444,3,2,1,1,1,0,1,1,0,0,3,0,192.5024517186465,47.02,4.5442000000000045,131.04330000000002,19.86794658985849,11.679065181946823,6.568504917469932,6.568504917469932,4.776573261150539,19.86794658985849,11.679065181946823,6.568504917469932,6.568504917469932,4.776573261150539,-2.629999999999999,24.021138137680097,10.795184597994748,5.222190438790729,8.103519389068389,6,435.6120000000002,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,9002 BW373U86,C=CCN1C[C@H](C)N(C[C@H]1C)[C@@H](c1cccc(c1)O)c1ccc(cc1)C(=O)N(CC)CC,Agonist,Agonist,pKi = 7.47
106,394.22564282,394.51500000000016,5,0,7,0,4,29,59,5,1,0.4166666666666667,3,2,1,1,1,0,1,1,0,0,0,0,172.81822831479218,49.85,3.6799000000000026,114.78600000000004,17.342422222593598,10.33281196606567,5.802387194205399,5.802387194205399,4.152443139835822,17.342422222593598,10.33281196606567,5.802387194205399,5.802387194205399,4.152443139835822,-2.6599999999999993,21.058590519695063,9.700163335606906,4.674864697513129,7.043854057196732,6,394.51500000000016,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,10040 carfentanil,CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)C(=O)OC)c1ccccc1,Agonist,Agonist,pKi = 7.37
107,378.210741704,378.491,3,1,2,1,2,28,55,4,0,0.4166666666666667,5,3,2,1,2,1,0,1,1,0,0,0,165.05599541785458,28.26,5.106100000000005,109.86570000000006,16.59486919960934,10.216299932283167,7.106249475338609,7.106249475338609,5.493357465477067,16.59486919960934,10.216299932283167,7.106249475338609,7.106249475338609,5.493357465477067,-2.17,17.896633259495168,6.429489459628556,2.547133931099911,4.1095076751700725,6,378.491,CN(C)C1(c2ccccc2)CCC2(CC1)OCCc1c2[nH]c2ccc(F)cc12,FALSE,FALSE,FALSE,FALSE,KOR,gtp 318 &kappa; receptor,8866 cebranopadol,Fc1ccc2c(c1)c1CCOC3(c1[nH]2)CCC(CC3)(N(C)C)c1ccccc1,Agonist,Agonist,pKi = 8.59
